Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev.1,120 Avg WS,120 Max WS,120 Min WS,120 StdDev.1,150 Avg WS,150 Max WS,150 Min WS,150 StdDev.1,Imputed
14-01-2016 07:50,358.6,161.7,205.3,14.5,14.0,24.0,0.0,4.3,13.0,20.0,4.0,2.9,3.513,5.0,1.9,0.761,4.581,6.2,2.6,0.887,6.502,7.1,4.5,0.51,dummy_value
14-01-2016 08:00,0.0,99.8,253.1,8.4,13.0,27.0,356.0,5.7,11.0,23.0,350.0,4.3,3.1,4.8,1.5,0.768,4.097,6.3,1.9,1.028,6.222,7.4,3.4,0.866,dummy_value
14-01-2016 08:10,2.8,97.0,208.1,12.1,11.0,68.0,210.0,10.1,10.0,21.0,0.0,5.7,3.306,5.4,1.2,0.933,4.142,6.3,2.0,0.965,5.829,7.5,3.0,0.979,dummy_value
14-01-2016 08:20,2.8,113.9,258.8,10.4,14.0,37.0,219.0,10.1,11.0,120.0,352.0,7.2,3.294,5.4,1.9,0.795,4.42,7.2,2.1,1.11,5.815,7.8,3.2,1.089,dummy_value
14-01-2016 08:30,2.8,118.1,215.2,12.1,14.0,35.0,346.0,7.2,10.0,28.0,343.0,5.7,3.927,6.4,2.0,0.981,5.113,7.9,2.4,1.254,6.182,8.0,3.0,1.127,dummy_value
14-01-2016 08:40,4.2,108.3,187.0,13.6,15.0,34.0,354.0,8.6,11.0,177.0,231.0,12.9,3.658,6.3,1.8,0.965,4.696,7.0,2.4,1.11,5.648,8.0,2.7,1.27,dummy_value
14-01-2016 08:50,7.0,132.2,347.3,11.8,18.0,41.0,0.0,8.6,13.0,44.0,352.0,8.6,3.787,6.5,2.0,1.091,4.437,6.8,1.9,1.225,5.176,7.8,2.0,1.237,dummy_value
14-01-2016 09:00,12.7,104.1,254.5,10.2,23.0,39.0,0.0,7.2,17.0,39.0,347.0,7.2,4.446,6.6,1.9,1.291,5.616,7.4,2.3,1.156,6.059,7.5,2.5,0.994,dummy_value
14-01-2016 09:10,15.5,120.9,348.8,10.9,23.0,56.0,0.0,10.1,14.0,68.0,264.0,10.1,3.91,6.5,1.5,1.208,4.311,7.0,1.8,1.057,4.687,7.0,2.0,1.055,dummy_value
14-01-2016 09:20,14.1,157.5,348.8,13.0,25.0,51.0,0.0,10.1,21.0,39.0,0.0,8.6,3.872,6.5,1.2,1.238,4.73,6.4,2.2,0.965,4.995,6.6,2.3,0.841,dummy_value
14-01-2016 09:30,21.1,101.3,278.4,14.1,28.0,60.0,354.0,11.5,23.0,52.0,350.0,11.5,4.177,6.0,1.6,1.086,4.532,6.7,1.7,1.082,4.704,6.7,2.2,0.847,dummy_value
14-01-2016 09:40,26.7,49.2,348.8,10.4,35.0,59.0,4.0,10.1,28.0,52.0,4.0,10.1,4.886,6.2,1.9,0.801,5.017,6.6,2.4,0.698,5.221,7.0,3.3,0.721,dummy_value
14-01-2016 09:50,18.3,98.4,343.1,8.9,27.0,53.0,6.0,7.2,23.0,51.0,349.0,8.6,4.413,5.9,1.6,1.048,4.814,6.3,1.9,0.875,5.107,6.4,2.4,0.729,dummy_value
14-01-2016 10:00,19.7,43.6,351.6,9.3,31.0,55.0,8.0,7.2,27.0,53.0,6.0,7.2,4.441,5.6,1.6,0.91,4.941,6.4,2.2,0.652,5.228,6.7,3.3,0.653,dummy_value
14-01-2016 10:10,25.3,84.4,351.6,10.7,35.0,70.0,343.0,8.6,28.0,53.0,353.0,10.1,4.451,6.4,1.6,1.178,4.717,6.2,1.5,0.938,4.93,6.1,2.3,0.743,dummy_value
14-01-2016 10:20,25.3,64.7,354.4,13.9,30.0,66.0,0.0,11.5,21.0,44.0,352.0,11.5,4.016,6.4,1.9,1.028,4.301,6.7,1.5,1.212,4.256,6.8,1.8,1.163,dummy_value
14-01-2016 10:30,32.3,54.8,354.4,11.6,39.0,66.0,349.0,12.9,34.0,58.0,342.0,14.4,3.923,6.4,1.1,0.893,4.179,5.9,1.4,0.933,4.288,6.1,1.6,0.918,dummy_value
14-01-2016 10:40,16.9,60.5,353.0,14.1,28.0,69.0,0.0,14.4,24.0,63.0,352.0,15.8,4.329,6.4,2.2,0.921,4.586,6.7,2.0,0.927,4.669,6.9,2.2,0.847,dummy_value
14-01-2016 10:50,33.8,80.2,348.8,12.1,44.0,73.0,6.0,11.5,35.0,62.0,350.0,12.9,4.157,6.4,0.3,1.119,4.392,6.2,1.6,1.048,4.517,5.9,1.4,0.829,dummy_value
14-01-2016 11:00,36.6,74.5,0.0,11.8,46.0,75.0,14.0,11.5,39.0,70.0,7.0,10.1,4.637,6.1,0.9,0.933,4.879,6.7,2.4,0.827,4.968,6.8,2.5,0.829,dummy_value
14-01-2016 11:10,40.8,88.6,7.0,14.1,51.0,107.0,24.0,12.9,44.0,79.0,10.0,10.1,4.147,6.4,1.5,1.067,4.514,6.2,2.0,0.927,4.548,6.4,2.9,0.878,dummy_value
14-01-2016 11:20,42.2,77.3,16.9,9.1,49.0,73.0,23.0,8.6,45.0,69.0,21.0,7.2,4.544,6.7,2.0,0.981,4.786,6.2,3.2,0.69,5.039,6.8,3.6,0.629,dummy_value
14-01-2016 11:30,33.8,66.1,0.0,11.0,41.0,62.0,4.0,10.1,34.0,82.0,352.0,10.1,4.637,6.7,2.0,0.845,4.892,6.7,2.1,0.761,4.883,6.4,2.4,0.763,dummy_value
14-01-2016 11:40,30.9,208.1,322.0,20.5,41.0,183.0,346.0,18.7,35.0,98.0,349.0,15.8,3.974,6.6,0.0,1.182,4.155,6.8,0.5,1.165,4.427,7.5,2.0,0.989,dummy_value
14-01-2016 11:50,35.2,85.8,341.7,16.8,41.0,94.0,353.0,15.8,31.0,63.0,297.0,17.2,4.776,7.1,0.0,1.56,5.149,7.4,1.5,1.291,4.997,7.1,1.9,1.266,dummy_value
14-01-2016 12:00,12.7,187.0,216.6,15.9,23.0,60.0,0.0,10.1,17.0,44.0,350.0,8.6,3.871,7.1,1.6,1.369,4.354,7.2,1.7,1.229,4.804,7.1,2.2,1.05,dummy_value
14-01-2016 12:10,26.7,109.7,355.8,16.3,37.0,83.0,4.0,14.4,30.0,69.0,352.0,12.9,4.451,6.6,2.0,1.11,4.862,7.0,2.0,1.012,5.033,6.5,2.8,0.784,dummy_value
14-01-2016 12:20,22.5,87.2,338.9,22.0,34.0,91.0,0.0,20.1,25.0,105.0,353.0,20.1,3.028,5.8,0.0,1.299,3.683,6.4,0.2,1.2,4.28,7.1,1.6,1.025,dummy_value
14-01-2016 12:30,39.4,67.5,4.2,11.2,46.0,72.0,0.0,11.5,41.0,66.0,0.0,10.1,5.946,8.0,2.4,1.012,5.907,8.5,2.2,1.067,6.091,8.5,3.2,0.912,dummy_value
14-01-2016 12:40,25.3,66.1,354.4,11.3,32.0,63.0,350.0,11.5,25.0,51.0,347.0,11.5,5.091,7.4,1.5,1.446,5.322,7.4,2.0,1.307,5.496,7.8,2.2,1.233,dummy_value
14-01-2016 12:50,39.4,78.8,0.0,17.2,48.0,83.0,356.0,14.4,42.0,73.0,349.0,15.8,4.98,7.2,1.5,1.334,5.381,7.4,1.7,1.082,5.437,7.2,2.7,0.907,dummy_value
14-01-2016 13:00,35.2,87.2,353.0,18.5,42.0,79.0,353.0,17.2,37.0,113.0,353.0,15.8,4.497,8.0,1.6,1.516,4.964,8.0,2.2,1.365,5.279,8.8,2.0,1.241,dummy_value
14-01-2016 13:10,21.1,157.5,331.9,21.4,32.0,111.0,353.0,21.5,27.0,75.0,246.0,20.1,3.646,7.0,0.0,1.745,4.203,7.1,1.4,1.453,4.586,8.2,1.8,1.399,dummy_value
14-01-2016 13:20,30.9,71.7,347.3,16.4,41.0,72.0,4.0,14.4,37.0,77.0,353.0,14.4,4.93,7.4,2.1,1.147,5.047,7.0,2.5,1.115,5.312,7.2,2.8,1.099,dummy_value
14-01-2016 13:30,40.8,68.9,355.8,10.7,46.0,77.0,15.0,11.5,41.0,76.0,0.0,12.9,5.315,7.3,2.7,0.96,5.531,7.7,2.7,0.944,5.605,7.8,2.8,0.895,dummy_value
14-01-2016 13:40,21.1,63.3,338.9,13.7,34.0,73.0,0.0,14.4,30.0,72.0,353.0,12.9,4.197,6.8,1.5,1.057,4.726,6.4,1.4,1.182,4.915,7.2,1.9,1.159,dummy_value
14-01-2016 13:50,43.6,91.4,345.9,17.0,51.0,98.0,353.0,17.2,45.0,83.0,346.0,14.4,4.693,7.2,0.7,1.319,4.962,7.1,1.5,1.234,4.902,6.8,1.6,1.06,dummy_value
14-01-2016 14:00,28.1,123.8,0.0,13.9,38.0,76.0,14.0,10.1,31.0,63.0,10.0,10.1,5.517,7.6,2.0,1.287,5.901,8.0,2.4,1.115,6.047,8.1,3.9,0.929,dummy_value
14-01-2016 14:10,26.7,67.5,319.2,14.9,38.0,94.0,347.0,14.4,31.0,63.0,353.0,12.9,4.147,6.2,2.1,0.91,4.462,6.2,1.6,0.845,4.669,6.4,2.3,0.841,dummy_value
14-01-2016 14:20,42.2,61.9,7.0,9.3,49.0,72.0,13.0,10.1,42.0,65.0,14.0,8.6,5.333,6.6,1.8,0.955,5.581,6.9,1.7,0.839,5.615,6.8,3.2,0.77,dummy_value
14-01-2016 14:30,39.4,64.7,0.0,13.1,46.0,77.0,4.0,12.9,41.0,69.0,0.0,12.9,5.394,7.0,2.1,0.863,5.599,8.2,2.5,0.863,5.634,7.6,2.9,0.79,dummy_value
14-01-2016 14:40,29.5,81.6,355.8,18.6,39.0,75.0,0.0,15.8,31.0,69.0,0.0,15.8,4.487,7.7,0.4,1.499,5.011,8.0,1.7,1.331,5.336,8.1,2.7,1.168,dummy_value
14-01-2016 14:50,35.2,66.1,0.0,10.6,42.0,73.0,20.0,8.6,38.0,63.0,14.0,7.2,4.94,7.8,2.9,0.949,5.253,7.2,2.2,1.002,5.304,6.9,2.9,0.883,dummy_value
14-01-2016 15:00,33.8,59.1,4.2,10.0,42.0,75.0,20.0,7.2,38.0,55.0,20.0,7.2,5.203,7.3,2.9,1.007,5.709,7.4,3.6,0.768,5.914,7.0,3.9,0.653,dummy_value
14-01-2016 15:10,32.3,71.7,220.8,14.6,42.0,76.0,6.0,11.5,37.0,70.0,0.0,11.5,4.395,6.4,1.4,1.165,4.703,6.9,1.4,1.096,4.702,7.0,1.4,1.015,dummy_value
14-01-2016 15:20,25.3,57.7,353.0,9.5,35.0,68.0,7.0,8.6,32.0,51.0,13.0,5.7,3.96,5.7,1.1,0.976,4.461,5.8,1.6,0.782,4.789,5.9,3.0,0.621,dummy_value
14-01-2016 15:30,22.5,49.2,355.8,12.6,31.0,58.0,354.0,11.5,25.0,142.0,352.0,12.9,4.121,6.5,1.7,1.101,4.729,6.4,2.1,0.976,4.781,6.2,2.2,0.901,dummy_value
14-01-2016 15:40,29.5,60.5,0.0,11.0,38.0,69.0,14.0,10.1,32.0,60.0,0.0,11.5,4.469,5.9,1.2,0.955,4.837,6.5,2.0,0.881,4.694,6.7,1.7,0.912,dummy_value
14-01-2016 15:50,16.9,47.8,353.0,10.9,28.0,49.0,6.0,8.6,25.0,44.0,0.0,8.6,3.818,5.5,1.3,1.077,4.908,6.4,1.5,1.033,5.126,6.8,2.8,0.866,dummy_value
14-01-2016 16:00,21.1,54.8,354.4,9.6,31.0,55.0,4.0,7.2,28.0,51.0,0.0,8.6,3.801,5.4,1.2,0.997,4.278,6.0,1.1,1.096,4.668,6.2,1.6,0.872,dummy_value
14-01-2016 16:10,33.8,74.5,0.0,12.5,44.0,73.0,23.0,10.1,38.0,60.0,14.0,8.6,3.693,5.3,0.3,0.827,4.161,5.6,1.9,0.719,4.407,6.2,2.7,0.743,dummy_value
14-01-2016 16:20,33.8,188.4,4.2,11.8,44.0,72.0,23.0,8.6,38.0,59.0,8.0,7.2,3.824,5.4,0.3,1.048,4.238,5.6,1.9,0.748,4.466,5.7,3.1,0.559,dummy_value
14-01-2016 16:30,40.8,68.9,0.0,10.4,46.0,87.0,20.0,10.1,37.0,70.0,0.0,10.1,3.871,5.7,2.3,0.795,4.026,6.1,2.1,0.782,4.246,5.6,1.6,0.714,dummy_value
14-01-2016 16:40,50.6,111.1,4.2,18.1,60.0,90.0,0.0,14.4,56.0,84.0,10.0,14.4,4.24,6.0,2.4,0.788,4.572,6.7,2.3,0.875,4.697,6.7,2.7,0.803,dummy_value
14-01-2016 16:50,50.6,78.8,29.5,8.0,59.0,97.0,44.0,5.7,53.0,76.0,44.0,5.7,4.021,5.1,2.0,0.635,4.367,5.7,3.1,0.509,4.401,5.4,2.9,0.421,dummy_value
14-01-2016 17:00,59.1,83.0,40.8,7.0,68.0,89.0,48.0,7.2,60.0,73.0,45.0,5.7,4.667,7.1,2.7,1.191,5.15,7.1,2.7,1.082,5.26,6.6,3.6,0.829,dummy_value
14-01-2016 17:10,50.6,66.1,21.1,7.0,60.0,72.0,46.0,5.7,53.0,62.0,44.0,4.3,4.162,5.2,2.4,0.611,4.835,5.9,3.7,0.432,4.906,5.8,3.9,0.382,dummy_value
14-01-2016 17:20,88.6,156.1,46.4,9.8,93.0,150.0,49.0,31.6,84.0,152.0,48.0,30.2,4.201,6.8,2.2,1.038,4.287,6.8,2.0,1.091,4.785,6.9,2.9,0.968,dummy_value
14-01-2016 17:30,123.8,150.5,88.6,9.0,122.0,165.0,87.0,10.1,114.0,152.0,83.0,10.1,4.291,6.2,2.4,0.938,3.443,5.9,2.0,0.734,4.973,6.8,2.5,1.108,dummy_value
14-01-2016 17:40,120.9,151.9,81.6,9.8,121.0,166.0,82.0,11.5,115.0,153.0,83.0,8.6,4.072,6.6,1.8,1.012,3.827,6.2,1.9,0.899,6.207,8.1,3.0,0.952,dummy_value
14-01-2016 17:50,122.3,156.1,84.4,10.1,124.0,162.0,87.0,10.1,115.0,165.0,79.0,10.1,4.496,6.3,2.7,0.916,3.812,5.8,2.1,0.755,6.137,7.7,3.4,0.957,dummy_value
14-01-2016 18:00,120.9,147.7,71.7,10.4,121.0,169.0,77.0,12.9,113.0,145.0,68.0,11.5,3.797,6.6,2.1,1.033,3.39,6.2,1.5,1.002,5.257,7.1,2.4,1.099,dummy_value
14-01-2016 18:10,123.8,146.3,98.4,7.9,128.0,160.0,80.0,11.5,118.0,146.0,84.0,8.6,3.851,5.6,2.0,0.741,3.934,5.7,2.0,0.788,5.537,7.0,3.4,0.684,dummy_value
14-01-2016 18:20,126.6,153.3,92.8,7.6,128.0,158.0,75.0,12.9,117.0,150.0,72.0,10.1,4.256,5.6,2.3,0.69,3.993,6.0,1.6,0.976,5.08,6.4,3.2,0.699,dummy_value
14-01-2016 18:30,128.0,146.3,108.3,6.6,129.0,167.0,83.0,12.9,118.0,156.0,72.0,12.9,3.788,5.5,2.0,0.602,3.65,5.2,1.7,0.768,4.447,6.1,2.4,0.797,dummy_value
14-01-2016 18:40,125.2,153.3,87.2,9.0,128.0,158.0,93.0,11.5,118.0,152.0,69.0,10.1,4.19,5.4,2.0,0.712,4.109,6.1,2.4,0.851,5.569,6.9,3.2,0.684,dummy_value
14-01-2016 18:50,125.2,144.8,91.4,6.9,127.0,163.0,91.0,10.1,117.0,141.0,82.0,10.1,4.201,5.5,2.7,0.576,3.803,5.3,2.2,0.734,5.177,6.4,3.0,0.629,dummy_value
14-01-2016 19:00,123.8,147.7,92.8,7.5,122.0,149.0,87.0,8.6,113.0,150.0,76.0,10.1,3.774,5.6,1.8,0.833,3.085,4.8,1.7,0.652,5.004,6.5,3.1,0.878,dummy_value
14-01-2016 19:10,123.8,146.3,94.2,7.5,122.0,163.0,86.0,8.6,111.0,142.0,82.0,10.1,3.708,5.1,2.1,0.748,2.94,4.7,1.5,0.593,4.745,6.3,3.0,0.75,dummy_value
14-01-2016 19:20,122.3,146.3,97.0,8.1,117.0,149.0,89.0,10.1,110.0,145.0,68.0,10.1,3.416,5.2,1.7,0.893,2.538,4.4,1.5,0.519,4.563,6.0,2.4,0.743,dummy_value
14-01-2016 19:30,111.1,149.1,71.7,11.7,107.0,158.0,75.0,12.9,103.0,138.0,84.0,7.2,2.709,4.2,1.2,0.585,3.192,5.6,1.5,0.827,5.644,7.3,3.3,0.866,dummy_value
14-01-2016 19:40,106.9,147.7,66.1,14.9,108.0,167.0,65.0,12.9,103.0,145.0,79.0,7.2,2.427,4.1,1.1,0.602,2.871,5.4,1.2,0.857,5.139,7.0,2.7,0.924,dummy_value
14-01-2016 19:50,101.3,135.0,70.3,11.1,110.0,163.0,77.0,11.5,100.0,121.0,89.0,4.3,3.313,5.8,1.1,0.944,3.89,6.1,1.7,1.023,6.274,7.5,2.7,0.847,dummy_value
14-01-2016 20:00,98.4,133.6,70.3,9.6,105.0,143.0,87.0,7.2,93.0,104.0,82.0,4.3,4.225,6.4,1.9,1.119,5.475,7.5,2.4,1.142,7.628,8.5,6.6,0.433,dummy_value
14-01-2016 20:10,88.6,106.9,71.7,5.2,93.0,107.0,80.0,4.3,82.0,91.0,70.0,4.3,6.41,7.6,3.9,0.548,7.368,8.5,6.3,0.477,8.349,9.2,7.4,0.395,dummy_value
14-01-2016 20:20,78.8,94.2,71.7,3.8,84.0,93.0,77.0,2.9,76.0,83.0,70.0,2.9,6.51,7.3,5.1,0.466,7.486,8.4,6.5,0.381,8.058,9.0,7.3,0.395,dummy_value
14-01-2016 20:30,70.3,84.4,45.0,5.4,79.0,90.0,60.0,4.3,72.0,86.0,60.0,2.9,6.086,8.3,4.2,0.761,7.126,8.7,5.4,0.567,7.873,9.0,6.6,0.489,dummy_value
14-01-2016 20:40,67.5,101.3,45.0,7.7,77.0,93.0,63.0,5.7,73.0,83.0,63.0,2.9,5.128,6.9,3.5,0.808,6.206,7.5,4.6,0.644,7.233,8.2,5.8,0.468,dummy_value
14-01-2016 20:50,68.9,84.4,42.2,5.4,80.0,94.0,68.0,4.3,76.0,87.0,65.0,4.3,4.914,5.9,3.2,0.519,5.938,6.8,5.0,0.381,6.823,8.3,5.7,0.468,dummy_value
14-01-2016 21:00,73.1,83.0,60.5,3.2,84.0,91.0,73.0,2.9,77.0,84.0,69.0,2.9,4.978,5.6,4.1,0.337,6.046,6.8,5.1,0.337,7.087,7.9,6.1,0.353,dummy_value
14-01-2016 21:10,68.9,84.4,50.6,5.0,79.0,89.0,62.0,4.3,72.0,82.0,55.0,2.9,4.755,5.7,3.7,0.432,6.02,6.9,4.7,0.488,7.055,8.4,5.4,0.52,dummy_value
14-01-2016 21:20,61.9,83.0,43.6,6.4,75.0,91.0,55.0,5.7,69.0,89.0,49.0,5.7,4.166,5.4,3.1,0.519,5.435,6.8,3.7,0.652,6.514,7.8,4.9,0.645,dummy_value
14-01-2016 21:30,57.7,80.2,35.2,7.5,70.0,93.0,42.0,7.2,68.0,89.0,48.0,7.2,4.2,5.5,3.1,0.567,5.254,6.9,4.0,0.644,6.176,7.8,4.5,0.777,dummy_value
14-01-2016 21:40,54.8,71.7,36.6,6.4,69.0,90.0,56.0,5.7,66.0,87.0,49.0,5.7,4.013,5.0,2.9,0.477,4.875,6.7,3.5,0.593,5.834,7.4,4.3,0.692,dummy_value
14-01-2016 21:50,53.4,74.5,38.0,5.9,69.0,94.0,48.0,5.7,65.0,82.0,51.0,5.7,4.169,6.1,3.3,0.498,5.307,7.3,4.1,0.557,6.091,7.5,4.7,0.645,dummy_value
14-01-2016 22:00,49.2,67.5,33.8,5.6,65.0,89.0,48.0,5.7,63.0,77.0,49.0,4.3,4.213,5.4,3.5,0.394,5.176,6.4,4.0,0.466,6.216,7.3,4.2,0.549,dummy_value
14-01-2016 22:10,52.0,71.7,38.0,5.7,68.0,90.0,44.0,5.7,66.0,82.0,49.0,5.7,4.395,5.5,3.3,0.498,5.606,7.0,4.1,0.593,6.548,8.4,4.9,0.699,dummy_value
14-01-2016 22:20,56.3,71.7,38.0,6.1,72.0,89.0,58.0,5.7,68.0,84.0,49.0,5.7,4.708,6.7,3.5,0.529,5.867,7.7,4.6,0.548,6.938,8.3,4.8,0.629,dummy_value
14-01-2016 22:30,56.3,80.2,39.4,6.1,72.0,89.0,52.0,5.7,68.0,86.0,49.0,5.7,4.784,6.3,3.8,0.498,5.966,7.5,4.3,0.585,6.99,8.7,5.2,0.743,dummy_value
14-01-2016 22:40,56.3,75.9,33.8,5.6,73.0,89.0,56.0,5.7,69.0,97.0,52.0,5.7,4.976,6.6,3.7,0.567,6.115,7.5,4.5,0.652,7.231,8.5,5.2,0.763,dummy_value
14-01-2016 22:50,54.8,77.3,26.7,6.3,70.0,87.0,53.0,5.7,66.0,83.0,52.0,5.7,4.964,7.2,3.7,0.635,5.987,7.5,4.7,0.529,6.999,8.4,4.9,0.669,dummy_value
14-01-2016 23:00,50.6,71.7,38.0,4.5,69.0,83.0,53.0,5.7,65.0,80.0,46.0,4.3,4.511,6.7,3.6,0.42,5.775,7.1,4.3,0.488,6.845,8.6,5.4,0.669,dummy_value
14-01-2016 23:10,47.8,57.7,38.0,3.2,66.0,82.0,55.0,2.9,65.0,79.0,44.0,4.3,4.637,5.3,3.9,0.288,5.976,7.7,4.8,0.477,6.94,8.4,5.3,0.586,dummy_value
14-01-2016 23:20,49.2,57.7,39.4,2.9,66.0,72.0,56.0,2.9,65.0,73.0,58.0,2.9,4.627,5.2,4.1,0.249,5.911,6.8,5.1,0.337,6.855,7.9,5.9,0.382,dummy_value
14-01-2016 23:30,52.0,57.7,45.0,2.0,66.0,75.0,59.0,2.9,63.0,72.0,59.0,1.4,4.804,5.4,4.3,0.228,6.098,6.7,5.4,0.288,6.912,7.5,6.2,0.25,dummy_value
14-01-2016 23:40,49.2,54.8,43.6,2.5,63.0,69.0,55.0,2.9,58.0,63.0,53.0,1.4,4.92,5.4,4.5,0.204,6.223,6.8,5.6,0.228,6.835,7.2,6.3,0.204,dummy_value
14-01-2016 23:50,45.0,49.2,39.4,1.4,58.0,66.0,53.0,1.4,55.0,60.0,51.0,1.4,5.013,5.5,4.4,0.204,6.112,6.6,5.6,0.228,6.641,7.0,6.0,0.25,dummy_value
15-01-2016 00:00,45.0,54.8,29.5,2.9,59.0,62.0,51.0,1.4,53.0,59.0,49.0,0.0,4.922,5.6,4.0,0.322,6.316,6.8,5.7,0.249,6.72,7.2,6.3,0.204,dummy_value
15-01-2016 00:10,42.2,53.4,29.5,3.8,53.0,68.0,38.0,2.9,52.0,63.0,41.0,2.9,4.672,5.7,3.5,0.444,5.959,6.8,4.9,0.381,6.71,7.6,5.6,0.368,dummy_value
15-01-2016 00:20,43.6,53.4,29.5,3.8,55.0,66.0,42.0,2.9,52.0,58.0,44.0,2.9,5.013,6.4,4.1,0.466,6.236,7.1,5.2,0.432,6.835,7.6,5.7,0.421,dummy_value
15-01-2016 00:30,39.4,45.0,33.8,2.0,52.0,60.0,45.0,2.9,49.0,56.0,42.0,2.9,4.684,5.3,4.0,0.288,5.807,6.6,5.1,0.305,6.277,7.3,5.3,0.421,dummy_value
15-01-2016 00:40,30.9,39.4,16.9,4.1,44.0,55.0,32.0,4.3,42.0,49.0,30.0,2.9,4.077,4.7,3.5,0.269,5.037,5.7,4.2,0.322,5.588,6.5,4.7,0.395,dummy_value
15-01-2016 00:50,16.9,36.6,355.8,8.3,31.0,45.0,6.0,7.2,31.0,42.0,15.0,5.7,3.261,4.7,1.3,0.869,4.564,5.5,3.0,0.477,5.251,5.9,3.4,0.445,dummy_value
15-01-2016 01:00,12.7,25.3,0.0,4.5,28.0,39.0,20.0,4.3,27.0,38.0,18.0,2.9,2.95,4.6,1.1,0.761,4.407,5.4,3.5,0.367,5.075,5.9,3.7,0.338,dummy_value
15-01-2016 01:10,18.3,35.2,0.0,7.0,31.0,55.0,10.0,5.7,28.0,41.0,14.0,4.3,3.383,4.5,1.0,0.734,4.663,5.4,3.5,0.367,5.396,6.1,4.4,0.323,dummy_value
15-01-2016 01:20,2.8,171.6,199.7,13.2,15.0,37.0,356.0,8.6,11.0,31.0,352.0,7.2,2.294,4.1,0.7,0.741,3.121,4.9,1.6,0.887,3.867,5.5,1.7,0.81,dummy_value
15-01-2016 01:30,353.0,5.6,338.9,5.6,4.0,139.0,236.0,10.1,4.0,179.0,343.0,11.5,3.033,4.4,1.6,0.538,2.867,4.1,1.3,0.698,3.413,5.3,1.9,0.736,dummy_value
15-01-2016 01:40,348.8,5.6,331.9,6.7,1.0,93.0,325.0,7.2,0.0,117.0,239.0,11.5,3.223,4.4,1.9,0.488,3.523,4.7,1.7,0.652,3.339,5.5,2.3,0.661,dummy_value
15-01-2016 01:50,354.4,146.3,263.0,13.9,6.0,45.0,354.0,4.3,4.0,108.0,347.0,5.7,3.374,4.5,1.6,0.611,3.064,4.5,1.6,0.644,3.789,5.2,2.4,0.721,dummy_value
15-01-2016 02:00,347.3,4.2,329.1,5.9,0.0,148.0,210.0,15.8,357.0,7.0,347.0,5.7,3.569,4.8,2.4,0.488,4.111,5.1,2.6,0.519,4.191,5.3,2.7,0.661,dummy_value
15-01-2016 02:10,343.1,354.4,330.5,4.5,356.0,170.0,218.0,17.2,352.0,68.0,253.0,8.6,3.586,4.7,2.4,0.466,4.39,5.5,3.2,0.477,4.502,5.3,3.1,0.559,dummy_value
15-01-2016 02:20,345.9,0.0,331.9,4.1,359.0,139.0,212.0,12.9,357.0,79.0,187.0,11.5,3.698,4.7,2.7,0.432,4.256,5.3,2.2,0.602,4.24,5.6,2.5,0.777,dummy_value
15-01-2016 02:30,334.7,351.6,312.2,5.4,349.0,6.0,242.0,5.7,347.0,6.0,335.0,4.3,3.792,4.7,2.9,0.407,4.696,5.5,3.5,0.477,5.269,6.2,3.6,0.456,dummy_value
15-01-2016 02:40,340.3,357.2,322.0,5.4,356.0,143.0,174.0,15.8,354.0,146.0,195.0,12.9,4.221,5.6,2.8,0.498,4.952,6.0,3.8,0.466,4.973,6.2,3.5,0.653,dummy_value
15-01-2016 02:50,343.1,351.6,331.9,3.2,357.0,62.0,218.0,11.5,356.0,96.0,231.0,10.1,4.823,5.6,3.9,0.381,5.628,6.4,4.6,0.394,5.386,6.5,3.7,0.653,dummy_value
15-01-2016 03:00,344.5,354.4,329.1,3.5,359.0,94.0,203.0,11.5,359.0,129.0,183.0,12.9,4.695,5.4,3.9,0.352,5.371,6.2,3.0,0.576,4.794,6.3,3.2,0.797,dummy_value
15-01-2016 03:10,344.5,354.4,330.5,3.5,359.0,117.0,283.0,8.6,356.0,145.0,269.0,11.5,4.322,5.2,3.5,0.381,5.16,6.1,3.3,0.42,5.08,6.3,3.2,0.707,dummy_value
15-01-2016 03:20,348.8,4.2,210.9,7.3,0.0,135.0,214.0,10.1,1.0,80.0,342.0,5.7,3.905,5.1,2.7,0.477,4.217,5.5,2.0,0.775,3.821,5.2,2.2,0.51,dummy_value
15-01-2016 03:30,347.3,355.8,337.5,3.8,357.0,6.0,242.0,7.2,353.0,7.0,215.0,11.5,4.098,5.2,3.3,0.367,4.985,5.9,3.2,0.42,4.837,6.1,2.9,0.912,dummy_value
15-01-2016 03:40,337.5,347.3,326.3,3.8,349.0,4.0,290.0,4.3,345.0,6.0,338.0,2.9,4.135,5.4,3.4,0.42,5.013,5.9,4.1,0.394,5.693,6.3,4.1,0.353,dummy_value
15-01-2016 03:50,331.9,344.5,322.0,3.2,349.0,356.0,340.0,2.9,345.0,6.0,335.0,4.3,4.329,5.0,3.4,0.352,5.113,5.9,4.3,0.337,5.587,6.4,3.9,0.382,dummy_value
15-01-2016 04:00,331.9,343.1,316.4,4.8,345.0,352.0,330.0,2.9,340.0,353.0,330.0,4.3,4.45,5.4,3.2,0.498,5.342,6.2,4.5,0.381,5.968,7.1,5.0,0.395,dummy_value
